"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"68243","Fri","02:46:00",0.332,0.134,244.65,1.4,0,0,0
"68244","Fri","02:47:00",0.33,0.136,245.05,1.4,0,0,0
"68245","Fri","02:48:00",0.328,0.132,244.39,1.4,0,0,0
"68246","Fri","02:49:00",0.328,0.132,244.29,1.4,0,0,0
"68247","Fri","02:50:00",0.326,0.132,244.34,1.4,0,0,0
"68248","Fri","02:51:00",0.324,0.13,243.98,1.4,0,0,0
"68249","Fri","02:52:00",0.324,0.132,244.19,1.4,0,0,0
"68250","Fri","02:53:00",0.322,0.128,243.59,1.4,0,0,0
"68251","Fri","02:54:00",0.322,0.132,244.43,1.4,0,0,0
"68252","Fri","02:55:00",0.322,0.132,244.09,1.4,0,0,0
"68253","Fri","02:56:00",0.296,0.094,243.41,1.2,0,0,0
"68254","Fri","02:57:00",0.224,0,243.09,1,0,0,0
"68255","Fri","02:58:00",0.226,0,243.43,1,0,0,0
"68256","Fri","02:59:00",0.224,0,243.15,1,0,0,0
"68257","Fri","03:00:00",0.226,0,243.89,1,0,0,0
"68258","Fri","03:01:00",0.226,0,244.15,1,0,0,0
"68259","Fri","03:02:00",0.226,0,243.94,1,0,0,0
"68260","Fri","03:03:00",0.226,0,243.73,1,0,0,0
"68261","Fri","03:04:00",0.224,0,243.08,1,0,0,0
"68262","Fri","03:05:00",0.226,0,243.41,1,0,0,0
"68263","Fri","03:06:00",0.268,0,243.94,1.2,0,0,0
"68264","Fri","03:07:00",0.304,0.102,244.25,1.2,0,0,0
"68265","Fri","03:08:00",0.304,0.1,243.95,1.2,0,0,0
"68266","Fri","03:09:00",0.304,0.098,243.68,1.2,0,0,0
"68267","Fri","03:10:00",0.302,0.1,243.83,1.2,0,0,0
"68268","Fri","03:11:00",0.3,0.098,243.41,1.2,0,0,0
"68269","Fri","03:12:00",0.298,0.094,242.85,1.2,0,0,0
"68270","Fri","03:13:00",0.298,0.098,243.44,1.2,0,0,0
"68271","Fri","03:14:00",0.296,0.096,243.18,1.2,0,0,0
"68272","Fri","03:15:00",0.296,0.096,243.2,1.2,0,0,0
"68273","Fri","03:16:00",0.284,0.08,242.89,1.2,0,0,0
"68274","Fri","03:17:00",0.224,0,242.68,1,0,0,0
"68275","Fri","03:18:00",0.224,0,243.18,1,0,0,0
"68276","Fri","03:19:00",0.226,0,243.35,1,0,0,0
"68277","Fri","03:20:00",0.226,0,244,1,0,0,0
"68278","Fri","03:21:00",0.226,0,244.09,1,0,0,0
"68279","Fri","03:22:00",0.302,0.072,243.94,1.4,0,0,0
"68280","Fri","03:23:00",0.338,0.13,243.9,1.4,0,0,0
"68281","Fri","03:24:00",0.334,0.132,244.17,1.4,0,0,0
"68282","Fri","03:25:00",0.334,0.132,244.4,1.4,0,0,0
"68283","Fri","03:26:00",0.332,0.132,244.44,1.4,0,0,0
"68284","Fri","03:27:00",0.376,0.18,244.69,1.8,0,0,0
"68285","Fri","03:28:00",0.414,0.268,245.49,2,0,0,0
"68286","Fri","03:29:00",0.412,0.266,245.26,2,0,2,0
"68287","Fri","03:30:00",0.408,0.26,244.39,2,0,1,0
"68288","Fri","03:31:00",0.408,0.256,243.58,2,0,1,0
"68289","Fri","03:32:00",0.406,0.254,243.34,2,0,2,0
"68290","Fri","03:33:00",0.404,0.252,242.89,2,0,1,0
"68291","Fri","03:34:00",0.402,0.248,242.2,1.8,0,2,0
"68292","Fri","03:35:00",0.4,0.244,241.8,1.8,0,1,0
"68293","Fri","03:36:00",0.4,0.248,242.23,1.8,0,1,0
"68294","Fri","03:37:00",0.312,0.122,242.51,1.4,0,2,0
"68295","Fri","03:38:00",0.306,0.112,242.55,1.4,0,1,0
"68296","Fri","03:39:00",0.306,0.114,242.93,1.4,0,2,0
"68297","Fri","03:40:00",0.308,0.118,243.82,1.4,0,1,0
"68298","Fri","03:41:00",0.308,0.118,244.1,1.4,0,1,0
"68299","Fri","03:42:00",0.306,0.118,243.84,1.4,0,2,0
"68300","Fri","03:43:00",0.302,0.112,242.68,1.2,0,1,0
"68301","Fri","03:44:00",0.3,0.11,242.24,1.2,0,1,0
"68302","Fri","03:45:00",0.3,0.108,241.9,1.2,0,1,0
"68303","Fri","03:46:00",0.3,0.11,242.35,1.2,0,2,0
"68304","Fri","03:47:00",0.3,0.112,242.66,1.2,0,1,0
"68305","Fri","03:48:00",0.298,0.112,242.72,1.2,0,1,0
"68306","Fri","03:49:00",0.298,0.108,242.04,1.2,0,1,0
"68307","Fri","03:50:00",0.296,0.108,241.85,1.2,0,2,0
"68308","Fri","03:51:00",0.39,0.216,242.22,1.8,0,1,0
"68309","Fri","03:52:00",0.372,0.216,242.22,1.8,0,1,0
"68310","Fri","03:53:00",0.372,0.214,241.99,1.8,0,1,0
"68311","Fri","03:54:00",0.37,0.214,242.13,1.8,0,2,0
"68312","Fri","03:55:00",0.37,0.214,242.17,1.8,0,1,0
"68313","Fri","03:56:00",0.368,0.216,242.39,1.8,0,1,0
"68314","Fri","03:57:00",0.37,0.222,243.27,1.8,0,1,0
"68315","Fri","03:58:00",0.32,0.14,244.05,1.4,0,1,0
"68316","Fri","03:59:00",0.296,0.1,243.5,1.2,0,0,0
"68317","Fri","04:00:00",0.292,0.092,243.06,1.2,0,0,0
"68318","Fri","04:01:00",0.224,0,242.22,1,0,0,0
"68319","Fri","04:02:00",0.278,0,242.72,1.2,0,0,0
"68320","Fri","04:03:00",0.336,0.126,242.93,1.4,0,0,0
"68321","Fri","04:04:00",0.334,0.128,243.02,1.4,0,0,0
"68322","Fri","04:05:00",0.33,0.126,242.65,1.4,0,0,0
"68323","Fri","04:06:00",0.33,0.126,242.72,1.4,0,0,0
"68324","Fri","04:07:00",0.326,0.122,242.25,1.4,0,0,0
"68325","Fri","04:08:00",0.324,0.12,241.62,1.4,0,0,0
"68326","Fri","04:09:00",0.324,0.122,241.94,1.4,0,0,0
"68327","Fri","04:10:00",0.322,0.122,242.1,1.4,0,0,0
"68328","Fri","04:11:00",0.32,0.122,242.06,1.4,0,0,0
"68329","Fri","04:12:00",0.32,0.122,242.31,1.4,0,0,0
"68330","Fri","04:13:00",0.32,0.122,242.14,1.4,0,0,0
"68331","Fri","04:14:00",0.32,0.124,242.53,1.4,0,0,0
"68332","Fri","04:15:00",0.318,0.122,242.23,1.4,0,0,0
"68333","Fri","04:16:00",0.318,0.124,242.34,1.4,0,0,0
"68334","Fri","04:17:00",0.228,0,242.53,1,0,0,0
"68335","Fri","04:18:00",0.224,0,242.96,1,0,0,0
"68336","Fri","04:19:00",0.226,0,242.97,1,0,0,0
"68337","Fri","04:20:00",0.226,0,243.13,1,0,0,0
"68338","Fri","04:21:00",0.226,0,243.15,1,0,0,0
"68339","Fri","04:22:00",0.224,0,242.79,1,0,0,0
"68340","Fri","04:23:00",0.224,0,242.78,1,0,0,0
"68341","Fri","04:24:00",0.226,0,243.33,1,0,0,0
"68342","Fri","04:25:00",0.226,0,243.58,1,0,0,0
"68343","Fri","04:26:00",0.23,0,243.82,1,0,0,0
"68344","Fri","04:27:00",0.246,0,242.69,1,0,0,0
"68345","Fri","04:28:00",0.246,0,241.86,1,0,0,0
"68346","Fri","04:29:00",0.222,0,241.69,1,0,0,0
"68347","Fri","04:30:00",0.222,0,241.94,1,0,0,0
"68348","Fri","04:31:00",0.224,0,242.68,1,0,0,0
"68349","Fri","04:32:00",0.224,0,242.6,1,0,0,0
"68350","Fri","04:33:00",0.224,0,243.31,1,0,0,0
"68351","Fri","04:34:00",0.226,0,243.79,1,0,0,0
"68352","Fri","04:35:00",0.26,0,243.92,1.2,0,0,0
"68353","Fri","04:36:00",0.302,0.098,243.37,1.2,0,0,0
"68354","Fri","04:37:00",0.302,0.098,243.53,1.2,0,0,0
"68355","Fri","04:38:00",0.304,0.1,243.94,1.2,0,0,0
"68356","Fri","04:39:00",0.302,0.098,243.54,1.2,0,0,0
"68357","Fri","04:40:00",0.3,0.096,243.38,1.2,0,0,0
"68358","Fri","04:41:00",0.3,0.096,243.38,1.2,0,0,0
"68359","Fri","04:42:00",0.342,0.134,242.68,1.6,0,0,0
"68360","Fri","04:43:00",0.408,0.23,242.86,1.8,0,0,0
"68361","Fri","04:44:00",0.404,0.234,243.37,1.8,0,0,0
"68362","Fri","04:45:00",0.372,0.188,242.83,1.6,0,0,0
"68363","Fri","04:46:00",0.328,0.124,242.89,1.4,0,0,0
"68364","Fri","04:47:00",0.346,0.112,242.38,1.4,0,0,0
"68365","Fri","04:48:00",0.346,0.11,242.16,1.4,0,0,0
"68366","Fri","04:49:00",0.34,0.11,241.88,1.4,0,0,0
"68367","Fri","04:50:00",0.338,0.122,242.24,1.4,0,0,0
"68368","Fri","04:51:00",0.336,0.122,242.44,1.4,0,0,0
"68369","Fri","04:52:00",0.334,0.122,242.2,1.4,0,0,0
"68370","Fri","04:53:00",0.332,0.12,241.67,1.4,0,0,0
"68371","Fri","04:54:00",0.33,0.12,241.72,1.4,0,0,0
"68372","Fri","04:55:00",0.33,0.12,241.63,1.4,0,0,0
"68373","Fri","04:56:00",0.328,0.12,241.76,1.4,0,0,0
"68374","Fri","04:57:00",0.25,0,241.63,1,0,0,0
"68375","Fri","04:58:00",0.234,0,241.56,1,0,0,0
"68376","Fri","04:59:00",0.232,0,241.29,1,0,0,0
"68377","Fri","05:00:00",0.232,0,241.81,1,0,0,0
"68378","Fri","05:01:00",0.234,0,242.55,1,0,0,0
"68379","Fri","05:02:00",0.234,0,242.8,1,0,0,0
"68380","Fri","05:03:00",0.232,0,242.4,1,0,0,0
"68381","Fri","05:04:00",0.232,0,242.21,1,0,0,0
"68382","Fri","05:05:00",0.23,0,240.92,1,0,0,0
"68383","Fri","05:06:00",0.228,0,241.03,1,0,0,0
"68384","Fri","05:07:00",0.23,0,241.3,1,0,0,0
"68385","Fri","05:08:00",0.23,0,241.58,1,0,0,0
"68386","Fri","05:09:00",0.23,0,242.16,1,0,0,0
"68387","Fri","05:10:00",0.23,0,241.8,1,0,0,0
"68388","Fri","05:11:00",0.23,0,242.21,1,0,0,0
"68389","Fri","05:12:00",0.23,0,242.69,1,0,0,0
"68390","Fri","05:13:00",0.23,0,241.97,1,0,0,0
"68391","Fri","05:14:00",0.23,0,242.52,1,0,0,0
"68392","Fri","05:15:00",0.228,0,241.45,1,0,0,0
"68393","Fri","05:16:00",0.228,0,241.5,1,0,0,0
"68394","Fri","05:17:00",0.228,0,241.88,1,0,0,0
"68395","Fri","05:18:00",0.228,0,242.04,1,0,0,0
"68396","Fri","05:19:00",0.228,0,242.17,1,0,0,0
"68397","Fri","05:20:00",0.25,0,241.85,1.2,0,0,0
"68398","Fri","05:21:00",0.304,0.09,241.76,1.2,0,0,0
"68399","Fri","05:22:00",0.304,0.094,242.41,1.2,0,0,0
"68400","Fri","05:23:00",0.412,0.21,242.49,2,0,0,0
"68401","Fri","05:24:00",0.412,0.226,241.87,1.8,0,0,0
"68402","Fri","05:25:00",0.406,0.222,241.27,1.8,0,0,0
"68403","Fri","05:26:00",0.404,0.224,241.4,1.8,0,0,0
"68404","Fri","05:27:00",0.396,0.222,241.14,1.8,0,0,0
"68405","Fri","05:28:00",0.392,0.218,240.62,1.8,0,0,0
"68406","Fri","05:29:00",0.392,0.222,241.21,1.8,0,0,0
"68407","Fri","05:30:00",0.374,0.202,242.05,1.8,0,0,0
"68408","Fri","05:31:00",0.322,0.124,242.39,1.4,0,0,0
"68409","Fri","05:32:00",0.322,0.124,242.64,1.4,0,0,0
"68410","Fri","05:33:00",0.318,0.122,242.16,1.4,0,0,0
"68411","Fri","05:34:00",0.318,0.124,242.36,1.4,0,0,0
"68412","Fri","05:35:00",0.318,0.124,242.28,1.4,0,0,0
"68413","Fri","05:36:00",0.318,0.122,242.01,1.4,0,0,0
"68414","Fri","05:37:00",0.27,0.054,242.14,1.2,0,0,0
"68415","Fri","05:38:00",0.222,0,241.86,1,0,0,0
"68416","Fri","05:39:00",0.222,0,241.52,1,0,0,0
"68417","Fri","05:40:00",0.222,0,242.01,1,0,0,0
"68418","Fri","05:41:00",0.226,0,243.32,1,0,0,0
"68419","Fri","05:42:00",0.226,0,243.61,1,0,0,0
"68420","Fri","05:43:00",0.224,0,242.78,1,0,0,0
"68421","Fri","05:44:00",0.224,0,243.06,1,0,0,0
"68422","Fri","05:45:00",0.224,0,242.99,1,0,0,0
"68423","Fri","05:46:00",0.224,0,242.79,1,0,0,0
"68424","Fri","05:47:00",0.226,0,243.19,1,0,0,0
"68425","Fri","05:48:00",0.222,0,242.07,1,0,0,0
"68426","Fri","05:49:00",0.224,0,242.09,1,0,0,0
"68427","Fri","05:50:00",0.224,0,242.75,1,0,0,0
"68428","Fri","05:51:00",0.224,0,242.87,1,0,0,0
"68429","Fri","05:52:00",0.224,0,242.93,1,0,0,0
"68430","Fri","05:53:00",0.226,0,243.14,1,0,0,0
"68431","Fri","05:54:00",0.224,0,243.15,1,0,0,0
"68432","Fri","05:55:00",0.226,0,243.17,1,0,0,0
"68433","Fri","05:56:00",0.224,0,242.84,1,0,0,0
"68434","Fri","05:57:00",0.224,0,242.57,1,0,0,0
"68435","Fri","05:58:00",0.3,0.08,242.61,1.4,0,0,0
"68436","Fri","05:59:00",0.312,0.114,242.96,1.4,0,1,0
"68437","Fri","06:00:00",0.316,0.116,243.45,1.4,0,1,0
"68438","Fri","06:01:00",0.318,0.122,244.47,1.4,0,1,0
"68439","Fri","06:02:00",0.32,0.124,245.01,1.4,0,2,0
"68440","Fri","06:03:00",0.388,0.192,243.84,1.8,0,1,0
"68441","Fri","06:04:00",0.43,0.262,244.51,2,0,2,0
"68442","Fri","06:05:00",0.424,0.26,244.01,2,0,1,0
"68443","Fri","06:06:00",0.492,0.334,243.71,2.4,0,2,0
"68444","Fri","06:07:00",0.494,0.36,242.87,2.4,0,1,0
"68445","Fri","06:08:00",0.49,0.354,242.05,2.4,0,1,0
"68446","Fri","06:09:00",0.488,0.356,242.35,2.4,0,2,0
"68447","Fri","06:10:00",0.486,0.356,242.3,2.4,0,1,0
"68448","Fri","06:11:00",0.482,0.358,242.63,2.4,0,1,0
"68449","Fri","06:12:00",0.482,0.364,243.77,2.4,0,2,0
"68450","Fri","06:13:00",0.478,0.362,243.44,2.4,0,1,0
"68451","Fri","06:14:00",0.476,0.362,243.48,2.4,0,1,0
"68452","Fri","06:15:00",0.472,0.362,243.22,2.4,0,2,0
"68453","Fri","06:16:00",0.402,0.256,242.91,2,0,1,0
"68454","Fri","06:17:00",0.382,0.226,242.52,1.8,0,1,0
"68455","Fri","06:18:00",0.306,0.116,243.2,1.4,0,1,0
"68456","Fri","06:19:00",0.306,0.116,243.35,1.4,0,2,0
"68457","Fri","06:20:00",0.306,0.118,243.78,1.4,0,1,0
"68458","Fri","06:21:00",0.302,0.114,242.9,1.4,0,1,0
"68459","Fri","06:22:00",0.302,0.114,242.66,1.4,0,1,0
"68460","Fri","06:23:00",0.302,0.116,243.3,1.4,0,2,0
"68461","Fri","06:24:00",0.302,0.116,243.21,1.4,0,1,0
"68462","Fri","06:25:00",0.3,0.112,242.49,1.2,0,1,0
"68463","Fri","06:26:00",0.302,0.118,243.83,1.4,0,1,0
"68464","Fri","06:27:00",0.302,0.118,243.9,1.4,0,1,0
"68465","Fri","06:28:00",0.29,0.096,242.73,1.2,0,1,0
"68466","Fri","06:29:00",0.228,0,242.5,1,0,0,0
"68467","Fri","06:30:00",0.276,0,241.85,1.2,0,0,0
"68468","Fri","06:31:00",0.424,0,241.58,1.8,0,0,0
"68469","Fri","06:32:00",0.422,0,241.28,1.6,0,0,0
"68470","Fri","06:33:00",0.422,0,241.14,1.6,0,0,0
"68471","Fri","06:34:00",0.434,0,241.35,1.8,0,0,0
"68472","Fri","06:35:00",0.538,0,241.39,2.2,0,0,0
"68473","Fri","06:36:00",0.514,0,241.74,2,0,0,0
"68474","Fri","06:37:00",0.842,0,241.21,4,0,0,3
"68475","Fri","06:38:00",2.654,0,239.39,12.4,0,0,18
"68476","Fri","06:39:00",4.862,0,236.93,20.4,0,0,18
"68477","Fri","06:40:00",5.448,0,236.49,23,0,0,18
"68478","Fri","06:41:00",4.414,0,237.26,19.4,0,0,17
"68479","Fri","06:42:00",2.796,0,239.36,11.6,0,0,18
"68480","Fri","06:43:00",3.32,0,238.73,13.8,0,0,17
"68481","Fri","06:44:00",3.208,0.118,239.09,13.6,0,0,18
"68482","Fri","06:45:00",3.042,0.17,239.09,12.8,0,0,17
"68483","Fri","06:46:00",2.646,0.144,240.08,11.4,0,0,18
"68484","Fri","06:47:00",1.954,0.124,239.76,8.2,0,0,18
"68485","Fri","06:48:00",2.262,0.106,239.74,9.4,0,0,17
"68486","Fri","06:49:00",2.294,0.18,240.01,9.6,0,0,18
"68487","Fri","06:50:00",2.206,0.212,240.27,9.2,0,0,18
"68488","Fri","06:51:00",2.114,0.212,240.18,8.8,0,0,18
"68489","Fri","06:52:00",2.112,0.214,240.47,8.8,0,0,17
"68490","Fri","06:53:00",2.108,0.214,240.38,8.8,0,0,18
"68491","Fri","06:54:00",2.11,0.216,240.67,8.8,0,0,18
"68492","Fri","06:55:00",2.112,0.216,240.76,8.8,0,0,17
"68493","Fri","06:56:00",2.09,0.214,240.18,8.6,0,0,18
"68494","Fri","06:57:00",2.102,0.218,240.97,8.8,0,0,18
"68495","Fri","06:58:00",2.1,0.174,240.62,8.8,0,0,18
"68496","Fri","06:59:00",2.052,0.078,240.01,8.4,0,0,17
"68497","Fri","07:00:00",2.046,0.064,239.73,8.4,0,0,18
"68498","Fri","07:01:00",1.986,0,239.63,8.2,0,0,18
"68499","Fri","07:02:00",1.986,0,239.71,8.2,0,0,17
"68500","Fri","07:03:00",1.97,0,238.89,8.2,0,0,18
"68501","Fri","07:04:00",1.962,0,238.16,8.2,0,0,17
"68502","Fri","07:05:00",1.956,0,237.98,8.2,0,0,17
"68503","Fri","07:06:00",1.952,0,237.78,8.2,0,0,18
"68504","Fri","07:07:00",1.954,0,237.72,8.2,0,0,17
"68505","Fri","07:08:00",1.956,0,237.92,8.2,0,0,17
"68506","Fri","07:09:00",1.954,0,237.51,8.2,0,0,18
"68507","Fri","07:10:00",1.962,0,237.98,8.2,0,0,17
"68508","Fri","07:11:00",1.974,0,238.88,8.2,0,0,18
"68509","Fri","07:12:00",1.986,0,239.85,8.2,0,0,17
"68510","Fri","07:13:00",1.98,0,239.77,8.2,0,0,18
"68511","Fri","07:14:00",1.98,0,239.9,8.2,0,0,18
"68512","Fri","07:15:00",1.974,0,239.3,8.2,0,0,17
"68513","Fri","07:16:00",1.984,0,239.44,8.2,0,0,18
"68514","Fri","07:17:00",2.014,0,240.55,8.4,0,0,17
"68515","Fri","07:18:00",2.026,0,241.25,8.4,0,0,18
"68516","Fri","07:19:00",2.016,0,240.96,8.4,0,0,18
"68517","Fri","07:20:00",2.006,0,240.82,8.2,0,0,18
"68518","Fri","07:21:00",1.99,0,239.66,8.2,0,0,17
"68519","Fri","07:22:00",1.986,0,238.23,8.2,0,0,18
"68520","Fri","07:23:00",2.088,0,237.83,8.8,0,0,17
"68521","Fri","07:24:00",2.076,0.098,238.09,8.6,0,0,18
"68522","Fri","07:25:00",2.062,0.102,238.07,8.6,0,0,17
"68523","Fri","07:26:00",2.058,0.102,238.21,8.6,0,0,17
"68524","Fri","07:27:00",2.32,0.104,238.89,9.8,0,0,18
"68525","Fri","07:28:00",2.736,0.106,238.72,11.4,0,0,17
"68526","Fri","07:29:00",2.322,0.256,238.56,9.8,0,0,18
"68527","Fri","07:30:00",2.296,0.23,238.75,9.6,0,0,17
"68528","Fri","07:31:00",2.324,0.102,238.61,9.6,0,0,18
"68529","Fri","07:32:00",2.346,0.102,238.72,9.8,0,0,17
"68530","Fri","07:33:00",2.414,0.102,239.09,10,0,0,18
"68531","Fri","07:34:00",2.444,0.096,237.67,10.2,0,0,17
"68532","Fri","07:35:00",2.464,0.102,239.14,10.2,0,0,17
"68533","Fri","07:36:00",2.522,0.168,238.81,10.6,0,0,18
"68534","Fri","07:37:00",2.536,0.202,238.95,10.6,0,0,17
"68535","Fri","07:38:00",2.504,0.206,239.78,10.4,0,0,18
"68536","Fri","07:39:00",2.386,0.11,239.49,10,0,0,18
"68537","Fri","07:40:00",2.412,0.08,239.33,10,0,0,17
"68538","Fri","07:41:00",2.44,0.074,238.32,10.2,0,0,18
"68539","Fri","07:42:00",2.736,0.072,237.89,11.6,0,0,17
"68540","Fri","07:43:00",3.186,0.064,236.39,13.6,0,0,17
"68541","Fri","07:44:00",2.412,0.066,236.62,10.2,0,0,17
"68542","Fri","07:45:00",2.432,0.074,238.45,10.2,0,0,18
"68543","Fri","07:46:00",2.444,0.074,239.46,10.2,0,0,17
"68544","Fri","07:47:00",2.504,0.068,238.45,10.4,0,0,18
"68545","Fri","07:48:00",2.432,0,237.45,10.2,0,0,17
"68546","Fri","07:49:00",2.39,0,237.8,10,0,0,17
"68547","Fri","07:50:00",2.246,0,237.52,9.4,0,0,18
"68548","Fri","07:51:00",2.21,0,237.46,9.2,0,0,17
"68549","Fri","07:52:00",2.206,0,238.68,9.2,0,0,17
"68550","Fri","07:53:00",2.314,0.148,238.25,9.6,0,0,18
"68551","Fri","07:54:00",2.676,0,237.34,11.2,0,0,17
"68552","Fri","07:55:00",2.686,0,235.76,11.4,0,0,17
"68553","Fri","07:56:00",2.694,0,236.14,11.4,0,0,17
"68554","Fri","07:57:00",2.844,0,236.35,12,0,0,17
"68555","Fri","07:58:00",2.88,0,236.33,12.2,0,0,17
"68556","Fri","07:59:00",2.922,0,235.36,12.4,0,0,17
"68557","Fri","08:00:00",2.904,0,235.45,12.2,0,0,17
"68558","Fri","08:01:00",2.842,0,235.32,12,0,0,17
"68559","Fri","08:02:00",2.052,0,236.2,8.8,0,0,17
"68560","Fri","08:03:00",1.908,0,239.29,8,0,0,18
"68561","Fri","08:04:00",1.924,0.056,239.03,8,0,0,17
"68562","Fri","08:05:00",1.55,0.096,239.41,6.4,0,0,18
"68563","Fri","08:06:00",1.884,0.1,238.84,7.8,0,0,18
"68564","Fri","08:07:00",1.774,0.09,238.69,7.4,0,0,17
"68565","Fri","08:08:00",1.96,0.094,238.99,8.2,0,0,17
"68566","Fri","08:09:00",2.252,0.096,238.64,9.4,0,0,18
"68567","Fri","08:10:00",1.826,0.098,239.28,7.6,0,0,17
"68568","Fri","08:11:00",1.378,0.102,239.72,5.6,0,0,18
"68569","Fri","08:12:00",1.366,0.098,239.12,5.6,0,0,18
"68570","Fri","08:13:00",1.372,0.102,239.76,5.6,0,0,17
"68571","Fri","08:14:00",1.368,0.1,239.32,5.6,0,0,18
"68572","Fri","08:15:00",1.372,0.102,239.83,5.6,0,0,17
"68573","Fri","08:16:00",1.374,0.102,240.08,5.6,0,0,18
"68574","Fri","08:17:00",1.374,0.104,240.08,5.6,0,0,18
"68575","Fri","08:18:00",1.38,0.106,240.71,5.6,0,0,18
"68576","Fri","08:19:00",1.358,0.082,240.03,5.6,0,0,17
"68577","Fri","08:20:00",1.286,0,240.58,5.2,0,0,18
"68578","Fri","08:21:00",1.278,0,239.74,5.2,0,0,18
"68579","Fri","08:22:00",1.37,0.074,239.69,5.6,0,0,17
"68580","Fri","08:23:00",1.354,0.072,239.95,5.6,0,0,18
"68581","Fri","08:24:00",1.354,0.072,239.86,5.6,0,0,17
"68582","Fri","08:25:00",1.356,0.074,240.22,5.6,0,0,18
"68583","Fri","08:26:00",1.356,0.074,240.32,5.6,0,0,18
"68584","Fri","08:27:00",1.356,0.074,240.33,5.6,0,0,17
"68585","Fri","08:28:00",1.444,0.182,240.72,6,0,0,18
"68586","Fri","08:29:00",1.438,0.198,240.45,6,0,2,18
"68587","Fri","08:30:00",1.444,0.202,241.35,6,0,1,18
"68588","Fri","08:31:00",1.446,0.202,241.45,6,0,2,18
"68589","Fri","08:32:00",1.446,0.202,241.15,6,0,1,17
"68590","Fri","08:33:00",1.422,0.162,240.8,5.8,0,1,18
"68591","Fri","08:34:00",1.374,0.094,240.48,5.6,0,2,18
"68592","Fri","08:35:00",1.374,0.094,240.49,5.6,0,1,18
"68593","Fri","08:36:00",1.376,0.094,240.59,5.6,0,2,17
"68594","Fri","08:37:00",1.372,0.094,240.39,5.6,0,1,18
"68595","Fri","08:38:00",1.362,0.09,239.64,5.6,0,1,18
"68596","Fri","08:39:00",1.356,0.09,239.64,5.6,0,2,17
"68597","Fri","08:40:00",1.358,0.09,239.85,5.6,0,1,18
"68598","Fri","08:41:00",1.356,0.09,239.76,5.6,0,1,18
"68599","Fri","08:42:00",1.356,0.088,239.53,5.6,0,2,17
"68600","Fri","08:43:00",1.35,0.086,238.8,5.6,0,1,18
"68601","Fri","08:44:00",1.386,0.12,238.35,5.8,0,1,17
"68602","Fri","08:45:00",1.468,0.222,239.64,6.2,0,2,18
"68603","Fri","08:46:00",1.468,0.224,240.14,6.2,0,1,17
"68604","Fri","08:47:00",1.464,0.224,240.06,6,0,1,18
"68605","Fri","08:48:00",1.46,0.222,239.8,6,0,1,18
"68606","Fri","08:49:00",1.45,0.22,239.21,6,0,2,17
"68607","Fri","08:50:00",1.442,0.216,238.62,6,0,1,17
"68608","Fri","08:51:00",1.442,0.216,238.7,6,0,1,18
"68609","Fri","08:52:00",1.44,0.216,238.69,6,0,1,17
"68610","Fri","08:53:00",1.448,0.222,239.58,6,0,1,18
"68611","Fri","08:54:00",1.452,0.224,240.09,6,0,2,18
"68612","Fri","08:55:00",1.444,0.22,239.54,6,0,1,17
"68613","Fri","08:56:00",1.44,0.218,239.22,6,0,1,18
"68614","Fri","08:57:00",1.438,0.218,239.06,6,0,1,17
"68615","Fri","08:58:00",1.406,0.162,239.08,5.8,0,1,18
"68616","Fri","08:59:00",1.366,0.098,238.92,5.6,0,0,17
"68617","Fri","09:00:00",1.276,0,238.27,5.2,0,0,18
"68618","Fri","09:01:00",1.262,0,237.75,5.2,0,0,17
"68619","Fri","09:02:00",1.26,0,237.59,5.2,0,0,17
"68620","Fri","09:03:00",1.262,0,237.71,5.2,0,0,18
"68621","Fri","09:04:00",1.262,0,237.89,5.2,0,0,17
"68622","Fri","09:05:00",1.272,0,238.66,5.2,0,0,17
"68623","Fri","09:06:00",1.278,0,239.36,5.2,0,0,18
"68624","Fri","09:07:00",1.274,0,239.57,5.2,0,0,18
"68625","Fri","09:08:00",1.334,0,239.41,5.6,0,0,17
"68626","Fri","09:09:00",1.344,0.068,239.08,5.6,0,0,18
"68627","Fri","09:10:00",1.34,0.066,238.68,5.6,0,0,17
"68628","Fri","09:11:00",1.34,0.068,238.74,5.6,0,0,18
"68629","Fri","09:12:00",1.34,0.068,238.81,5.6,0,0,17
"68630","Fri","09:13:00",1.344,0.068,238.97,5.6,0,0,18
"68631","Fri","09:14:00",1.344,0.068,238.83,5.6,0,0,17
"68632","Fri","09:15:00",1.344,0.068,238.9,5.6,0,0,17
"68633","Fri","09:16:00",1.344,0.07,238.96,5.6,0,0,18
"68634","Fri","09:17:00",1.342,0.068,238.91,5.6,0,0,17
"68635","Fri","09:18:00",1.34,0.068,238.71,5.6,0,0,18
"68636","Fri","09:19:00",1.328,0.05,239.36,5.4,0,0,17
"68637","Fri","09:20:00",1.27,0,239.12,5.2,0,0,18
"68638","Fri","09:21:00",1.266,0,238.87,5.2,0,0,17
"68639","Fri","09:22:00",1.27,0,239.24,5.2,0,0,18
"68640","Fri","09:23:00",1.288,0,239.38,5.4,0,0,18
"68641","Fri","09:24:00",1.306,0,238.7,5.4,0,0,17
"68642","Fri","09:25:00",1.394,0.116,238.5,5.8,0,0,17
"68643","Fri","09:26:00",1.392,0.116,238.58,5.8,0,0,18
